label,brand,name,price,rank,ingredients,combination,dry,normal,oily,sensitive
treatment,dr jart,cicapair tiger grass re.pair serum,1679.0,4.2,water | glycerin | propanediol | butylene glycol | niacinamide | 1 | 2-hexanediol | dimethicone | dimethicone/vinyl dimethicone crosspolymer | carbomer | tromethamine | artemisia princeps leaf extract | hydroxyacetophenone | cyclopentasiloxane | melia azadirachta leaf extract | cyclohexasiloxane | ethylhexylglycerin | glyceryl polyacrylate | octyldodecanol | adenosine | melia azadirachta flower extract | disodium edta | heobroma cacao (cocoa) extract | dextrin | lavandula angustifolia (lavender) oil | polyglutamic acid | lecithin | citrus grandis (grapefruit) peel oil | phenoxyethanol | rosmarinus officinalis (rosemary) leaf oil | anthemis obilis flower oil | madecassoside | aniba rosaeodora (rosewood) wood oil | centella asiatica leaf water | houttuynia cordata extract | asiatic acid | asiaticoside | alcohol | madecassic acid | centella asiatica meristem cell culture | peg-8 | caprylyl glycol | ppg-1-peg-9 lauryl glycol ether | helianthus annuus (sunflower) seed extract | gentiana lutea root extract | achillea millefolium extract | arnica montana flower extract | artemisia absinthium extract | hedera helix (ivy) leaf/stem extract | sodium glycerophosphate | phytic acid | centella asiatica extract | selaginella lepidophylla extract | potassium magnesium aspartate | citric acid | sodium polyacrylate | calcium gluconate | magnesium gluconate | potassium sorbate | xanthan gum | sodium benzoate | polysorbate 20,1,1,1,1,1
treatment,kate somerville,eradikate acne treatment,949.0,4.3,isopropyl alcohol | water | camphor | magnesium aluminum silicate | salicylic acid | iron oxides (ci 77489 | ci 77491 | ci 77492 | ci 77499) | zinc oxide (ci 77947),1,1,1,1,0
treatment,peter thomas roth,professional 3% retinoid plus,2993.0,4.6,cyclopentasiloxane | isononyl isononanoate | dimethyl isosorbide | dimethiconol | hydroxypinacolone retinoate | ceramide ap | ceramide eop | ceramide eos | ceramide ns | ceramide np | sodium hyaluronate | sodium pca | glycerin | tocopherol | ascorbyl palmitate | caprooyl phytosphingosine | caprooyl sphingosine | hydroxyphenyl propamidobenzoic acid | ethylhexylglycerin | ethylhexyl hydroxystearate | cholesterol | water | pentylene glycol | butylene glycol | behenic acid | hydroxystearic acid | ceteareth-25 | polysilicone-11 | 4-t-butylcyclohexanol | cetyl alcohol | phenoxyethanol,1,1,1,1,0
treatment,bioeffect,egf serum,5840.0,5.0,glycerin | water | sodium hyaluronate | tromethamine | sodium chloride | hordeum vulgare seed extract | egf (barley sh-oligopeptide-1),1,1,1,1,1
treatment,la mer,the treatment lotion,5475.0,4.4,declustered water (+)/aqua/eau de-structuree (+) | declustered water (-)/aqua/eau de-structuree (-) | algae (seaweed) extract | glycerin | methyl gluceth-20 | bis-peg-18 methyl ether dimethyl silane | yeast extract/faex/extrait de levure | sucrose | glycereth-26 | sesamum indicum (sesame) seed oil | medicago sativa (alfalfa) seed powder | helianthus annuus (sunflower) seedcake | prunus amygdalus dulcis (sweet almond) seed meal | eucalyptus globulus (eucalyptus) leaf oil | sodium gluconate | copper gluconate | calcium gluconate | magnesium gluconate | zinc gluconate | tocopheryl succinate | niacin | sesamum indicum (sesame) seed powder | citrus aurantifolia (lime) peel extract | glycine soja (soybean) seed extract | laminaria digitata extract | palmaria palmata extract | codium tomentosum extract | laminaria saccharina extract | sea salt/maris sal/sel marin | plankton extract | caffeine | polyquaternium-51 | lecithin | butylene glycol | dipotassium glycyrrhizate | glycine soja (soybean) protein | tourmaline | acetyl hexapeptide-8 | glycosaminoglycans | peg-8 | sodium hyaluronate | alcaligenes polysaccharides | sodium pca | urea | ppg-5-ceteth-20 | jojoba wax peg-120 esters | polysorbate 20 | hexylene glycol | pentylene glycol | potassium sorbate | trehalose | caprylyl glycol | hydroxypropyl cyclodextrin | fragrance | disodium edta | limonene | geraniol | linalool | hydroxycitronellal | citronellol | phenoxyethanol,1,1,1,1,1
treatment,peter thomas roth,max complexion correction pads,1460.0,4.4,alcohol denat | allantoin | aloe barbadensis leaf juice | amyl cinnamal | arginine | benzoic acid | butylene glycol | butylparaben | butylphenyl methylpropional | camellia sinensis leaf extract | chamomilla recutita (matricaria) flower extract | citric acid | citronellol | ethylparaben | fragrance | geraniol | glycolic acid | hamamelis virginiana (witch hazel) water | isobutylparaben | limonene | linalool | methylparaben | phenoxyethanol | potassium sorbate | propylparaben | prunus persica (peach) fruit extract | sodium benzoate | symphytum officinale root extract | triethanolamine | water,1,0,1,1,0
treatment,olehenriksen,glow cycle retin-alt power serum,2117.0,4.4,water | propanediol | glycerin | squalane | glycereth-26 | glyceryl polyacrylate | mica | cetearyl alcohol | bakuchiol | polyacrylate crosspolymer-6 | dimethicone | polyglyceryl-10 laurate | aminomethyl propanol | hydrolyzed jojoba esters | phenoxyethanol | hydroxyacetophenone | parfum/fragrance | ceteareth-20 | glycolic acid | lactic acid | leontopodium alpinum callus culture extract | caesalpinia spinosa fruit extract | cellulose gum | hibiscus sabdariffa flower extract | kappaphycus alvarezii extract | silica | glycyrrhiza glabra (licorice) root extract | citrus limon (lemon) fruit extract | saccharum officinarum (sugar cane) extract | chamomilla recutita (matricaria) flower extract | santalum album (sandalwood) extract | trisodium ethylenediamine disuccinate | leuconostoc/radish root ferment filtrate | xanthan gum | ethylhexylglycerin | citric acid | limonene | linalool | citral | titanium dioxide (ci 77891) | violet 2 (ci 60730) | red 4 (ci 14700),1,1,1,1,0
treatment,origins,mega-mushroom relief & resilience soothing treatment lotion limited edition,1241.0,4.5,water | butylene glycol | peg-4 | citrus aurantium dulcis (orange) oil | lavandula angustifolia (lavender) oil | pogostemon cablin (patchouli) oil | citrus nobilis (mandarin orange) peel oil | pelargonium graveolens flower oil | boswellia carterii (olibanum) oil | limonene | linalool | citronellol | geraniol | ganoderma lucidum (reishi mushroom) extract | fuscoporia obliqua sclerotium extract | cordyceps sinensis (mushroom) extract | ergothioneine | camelina sativa seed oil | lactobacillus ferment | hippophae rhamnoides extract | zingiber officinale (ginger) root extract | curcuma longa (turmeric) root extract | ocimum sanctum (holy basil) leaf extract | helianthus annuus (sunflower) seed oil | silybum marianum fruit extract | saccharomyces lysate extract | centella asiatica (hydrocotyl) extract | hypnea musciformis (algae) extract | caffeine | sucrose | salvia sclarea (clary) extract | saccharomyces ferment filtrate | peg-40 hydrogenated castor oil | gellidiella acerosa extract | trideceth-9 | glycerin | glycereth-26 | polysorbate 20 | sodium hyaluronate | tocopheryl acetate | maltodextrin | pentylene glycol | sodium hydroxide | citric acid | potassium sorbate | phenoxyethanol,1,1,1,1,1
treatment,becca,backlight priming filter face primer,1387.0,4.2,water | ethylhexyl palmitate | glycerin | caprylic/capric triglyceride | mica | titanium dioxide (ci 77891) | tocopheryl acetate | glycyrrhiza glabra (licorice) extract | panthenol | silica | carbomer | ethylhexylglycerin | disodium edta | sodium hydroxide | phenoxyethanol | fragrance | iron oxides (ci 77491),1,1,1,1,1
treatment,glamglow,gravitymud firming treatment,2153.5,4.0,water | polyvinyl alcohol | alcohol denat | butylene glycol | glycerin | ethylhexyl hydroxystearate | hamamelis virginiana (witch hazel) water | montmorillonite | pentylene glycol | illite | polysorbate 20 | canadian colloidal clay | caprylyl glycol | althaea officinalis leaf extract | tapioca starch | chondrus crispus (carrageenan) | colloidal platinum | dipotassium glycyrrhizate | alcohol | ascophyllum nodosum powder | polysorbate 80 | polymethylsilsesquioxane | hydroxypropyl methylcellulose | citric acid | lecithin | pullulan | porphyridium cruentum extract | soy isoflavones | sodium hyaluronate | xanthan gum | fragrance | coumarin | disodium edta | phenoxyethanol | sorbic acid | potassium sorbate | bismuth oxychloride (ci 77163),1,1,1,1,0
treatment,biossance,squalane + phyto-retinol serum,2847.0,4.3,water | squalane | niacinamide | sodium acrylates copolymer | bakuchiol | sodium hyaluronate | rosa canina fruit oil | citrus aurantium amara (bitter orange) peel oil | biosaccharide gum-1 | yeast extract | soy amino acids | lecithin | hexylene glycol | ethylhexylglycerin | caprylyl glycol | phenoxyethanol | tetrasodium glutamate diacetate | citric acid | linalool | geraniol | limonene,1,1,1,1,1
treatment,peter thomas roth,firmx peeling gel,1752.0,4.6,water | peg-32 | cellulose | butylene glycol | citrus aurantium bergamia (bergamot) fruit water | sorbitol | r-bacillus licheniformis keratinase | ananas sativus (pineapple) fruit extract | lactobacillus/punica granatum fruit ferment extract | leuconostoc/radish root ferment filtrate | sodium hyaluronate | glycerin | sodium hydroxide | citric acid | tetrasodium edta | algin | carbomer | tromethamine | isopropyl myristate | sodium chloride | calcium chloride | potassium sorbate | sodium benzoate | mica | phenoxyethanol,1,1,1,1,1
treatment,skii,r.n.a. power anti-aging essence serum,7117.5,4.4,water | butylene glycol | glycerin | galactomyces ferment filtrate | niacinamide | pentylene glycol | phytosteryl/octyldodecyl lauroyl glutamate | isopropyl isostearate | dimethicone | squalane | xylitol | vinyl dimethicone/methicone silsesquioxane crosspolymer | boron nitride | panthenol | peg-20 sorbitan cocoate | tocopheryl acetate | dimethicone/vinyl dimethicone crosspolymer | phenoxyethanol | benzyl alcohol | acrylates/c10-30 alkyl acrylate crosspolymer | dipentaerythrityl tri-polyhydroxystearate | peg-11 methyl ether dimethicone | aminomethyl propanol | ceratonia siliqua (carob) fruit extract | laureth-7 | methylparaben | polymethylsilsesquioxane | sodium peg-7 olive oil carboxylate | xanthan gum | disodium edta | peg-100 stearate | peg-7 glyceryl cocoate | acanthopanax senticosus (eleuthero) root extract | fragrance | ethylhexylglycerin | hydrolyzed soy protein | cynara scolymus (artichoke) leaf extract | polyquaternium-7 | hydrolyzed yeast protein | palmitoyl pentapeptide-4 | methylsilanol tri-peg-8 glyceryl cocoate | methicone | ci 77891 | ci 77492. pitera™,1,1,1,1,1
treatment,clinique,clinique smart custom-repair serum,2190.0,4.0,water | isododecane | dimethicone | cyclopentasiloxane | polysilicone-11 | butylene glycol | ascorbyl glucoside | peg-10 dimethicone | peg-6 | citrus grandis (grapefruit) peel extract | morus nigra (mulberry) root extract | hordeum vulgare (barley) extract/extrait d'orge | scutellaria baicalensis root extract | cucumis sativus (cucumber) fruit extract | algae extract | plankton extract | vitis vinifera (grape) fruit extract | sigesbeckia orientalis (st. paul's wort) extract | triticum vulgare (wheat) germ extract | glycerin | oryza sativa (rice) bran extract | yeast extract/faex/extrait de levure | acetyl hexapeptide-8 | palmitoyl oligopeptide | ergothioneine | whey protein/lactis protein/proteine du petit-lait | polysorbate 20 | micrococcus lysate | cholesterol | di-c12-18 alkyl dimonium chloride | salicylic acid | isohexadecane | propylene glycol dicaprate | helianthus annuus (sunflower) seedcake | caffeine | glycine soja (soybean) protein | tocopheryl acetate | acetyl glucosamine | caprylyl glycol | glyceryl polymethacrylate | dimethoxytolyl propylresorcinol | synthetic fluorphlogopite | glycyrrhetinic acid | tromethamine | polysorbate 80 | sodium hyaluronate | sodium rna | squalane | aminopropyl ascorbyl phosphate | ammonium acryloyldimethyltaurate/vp copolymer | peg-8 | lecithin | hexylene glycol | acrylamide/sodium acryloyldimethyltaurate copolymer | sodium hydroxide | tin oxide | disodium edta | arabidopsis thaliana extract | phenoxyethanol | yellow 5 (ci 19140) | red 4 (ci 14700) | titanium dioxide (ci 77891),1,1,1,1,1
treatment,shiseido,white lucent microtargeting spot corrector,4818.0,3.4,water | alcohol denat | glycerin | peg-8 | betaine | dipropylene glycol | dimethicone | cetyl ethylhexanoate | triethylhexanoin | xylitol | peg/ppg-14/7 dimethyl ether | potassium methoxysalicylate | phenoxyethanol | isostearic acid | butylene glycol | carbomer | potassium hydroxide | lauryl betaine | peg-60 hydrogenated castor oil | xanthan gum | alcohol | tocopherol | acrylates/c10-30 alkyl acrylate crosspolymer | 2-o-ethyl ascorbic acid | fragrance (parfum) | sodium metaphosphate | disodium edta | dipotassium glycyrrhizate | butylphenyl methylpropional | glucosamine hcl | sodium metabisulfite | limonene | linalool | sodium hyaluronate | prunus yedoensis leaf extract | alpha-isomethyl ionone | angelica acutiloba root extract | paeonia suffruticosa root extract | crataegus monogyna flower extract | resveratrol | rehmannia chinensis root extract | lilium candidum bulb extract | artemisia princeps leaf extract | uncaria gambir extract | pyrola incarnata extract | iron oxides (ci 77492) | iron oxides (ci 77491) | sodium benzoate | glucosyl hesperidin,1,1,1,1,0
treatment,la mer,the perfecting treatment,8942.5,4.6,water | dimethicone | isododecane | algae (seaweed) extract | polysilicone-11 | butylene glycol | ascorbyl glucoside | peg-10 dimethicone | ammonium acryloyldimethyltaurate/vp copolymer | sesamum indicum (sesame) seed oil | medicago sativa (alfalfa) seed powder | helianthus annuus (sunflower) seedcake | prunus amygdalus dulcis (sweet almond) seed meal | eucalyptus globulus (eucalyptus) leaf oil | sodium gluconate | copper gluconate | calcium gluconate | magnesium gluconate | zinc gluconate | tocopheryl succinate | niacin | sesamum indicum (sesame) seed powder | peg-6 | helichrysum arenarium (everlasting) extract | hordeum vulgare (barley) extract/extrait d'orge | laminaria digitata extract | magnesium ascorbyl phosphate | triticum vulgare (wheat) germ extract | palmaria palmata extract | cucumis sativus (cucumber) fruit extract | gentiana lutea (gentian) root extract | hydrolyzed rice bran extract | plankton extract | castanea sativa (chestnut) seed extract | glycerin | saccharomyces lysate extract | corallina officinalis extract | scutellaria baicalensis root extract | morus bombycis (mulberry) root extract | molasses extract/saccharum officinarum/extrait de melasse | citrus aurantifolia (lime) peel extract | mentha viridis (spearmint) | pelargonium graveolens (geranium) flower oil | citrus grandis (grapefruit) peel oil | tocopheryl linoleate/oleate | sigesbeckia orientalis (st. paul's wort) extract | polygonum cuspidatum root extract | magnolia officinalis bark extract | yeast polysaccharides | laminaria saccharina extract | polysorbate 20 | rosa damascena (rose) flower oil | isohexadecane | yeast extract/faex/extrait de levure | propylene glycol dicaprate | caprylic/capric triglyceride | caffeine | ethylhexylglycerin | ergothioneine | tourmaline | acetyl hexapeptide-8 | crithmum maritimum extract | caprylyl glycol | sodium hyaluronate | polysorbate 80 | dipotassium glycyrrhizate | dimethoxytolyl propylresorcinol | acetyl glucosamine | methyldihydrojasmonate | cholesterol | hydrogenated vegetable oil | squalane | glycyrrhetinic acid | hexylene glycol | lecithin | acrylamide/sodium acryloyldimethyltaurate copolymer | citric acid | tromethamine | alcohol denat | disodium edta | bht | phenoxyethanol | linalool | limonene | citronellol | geraniol | red 4 (ci 14700),1,1,1,1,1
